7812,"Singapore confirms 191 new coronavirus infections, eighth death https://t.co/bzGBvf4chQ https://t.co/Bb1grP48Dh"
7813,This is your let's get back to work failure of an argument Mr President
7814,"17 MILLION Americans unemployed.  Economy decimated.  Virus Models overinflated 10x

We said we would never become a socialist country...yet here we are waiting in Bread Lines

Get America #BackToWork 
#SocialismKills
 https://t.co/uea1CsLXgo"
7815,"If you have to miss anything on @TV47KE tonight then let this show not be it. A MUST WATCH. ""What God told me about #COVID19. @StarTimesKenya 180 @startimesrwanda 132, SIGNET and PANG FREE TO AIR Countrywide. @IvyMusyimi @Leah_Ngari https://t.co/nrPCpscKEl"
7816,Go mum!
7817,"DENVER POST EDITORIAL: ""Trump is playing a disgusting political game with our lives."" https://t.co/0EnyJuLLUs"
7818,I can't help but wonder if all of this Corona Pandemic could have been avoided if we had just banned plastic straws sooner.
7819,"In addition to hundreds of voices drawn from across the world, our #ChoiroftheNation features choristers from cathedrals across the UK, who are unable to sing in their own choirs tomorrow due to lockdown. Thank you @WinCollMusic, @WinCathedral, @SalisburyCath, @York_Minster"
7820,One month ago. I will always believe that he saved a lot of lives. https://t.co/76qRGVP2yL
7821,"We spoke with @RoArquette &amp; @SarahAnnMasse about justice. During the corona crisis, remember what we can achieve, together.

Art: @zarascomics 

🇳🇱 https://t.co/tF0BgKegBS
🇩🇪 https://t.co/RHiHjB7waz
🇫🇷 https://t.co/xrfIwXCp3T
🇳🇴 https://t.co/E8PnuT1nZR

https://t.co/p9TgSHu78k"
7822,"Carmen says, “#EssentialWorkers keep on working so consumers can continue to count on healthy fruits and vegetables. We risk our health while most Americans stay at home. We do not have the same rights.  We must continue to work during the #Covid19 crisis.”  #WeFeedYou https://t.co/zWj1Q8PnEt"
7823,Religious practices helped the coronavirus explode in South Korea https://t.co/juRhD9bsk0
7824,HHS WTF: They're giving to hospitals and doctors money according to their historical share of revenue from the Medicare program for seniors—not according to their coronavirus burden. https://t.co/weRIgnwAik
7825,"Patients infected with the coronavirus, who were thought to have recovered, likely relapsed as South Korea finds 91 people tested positive for the virus a second time. https://t.co/U2CvwoV3fc"
7826,"@LeftCoalition @invictusjuvat @thehill No, it's called staying informed. You should try it out sometime.

https://t.co/xvw7rGtu6J"
7827,"Texas to ease Coronavirus lockdown under executive order to ""restore livelihoods,"" governor says https://t.co/aeDyFrPDOv"
7828,"Exclusive footage of the #coronavirus in downtown LA. 
#comedy 
#COVID19 https://t.co/6s03hoB1EB"
7829,fuck quarantine let me talk to the CEO of coronavirus where the fuck he at
7830,@x_xpiper i know 3 people with corona and 1 of them is dead. people need to stay inside
7831,"Sorry, but again on narrative. It was explained again and again and again by the CSA and the CMO that the timing of lockdown was crucial, because it had limited sustainability. So why is this layman's assumption  - ""lockdown should have been earlier"" - now treated as fact."
7832,OH YOU AND TRUMP MUST OWN STOCK IN THIS SHIT. I DONT LIKE YOU AND TRUMP IS A LIAR SO STICK THAT CRAP UP YOUR REAR.
7833,"#COVID19 WHO warns of possible tough times for Africa
https://t.co/SRq449uUuQ"
7834,Right! @FoxNews poll=ask 90 Dems what they think then ask 10 Reps!Oh look our moron poll shows the Dems win!Our poll shows Biden beats Trump in November!Oh look our moron poll shows people prefer little Lord Fauntleroy handling of this crisis over Trump! @FoxNews you poll is shit
7835,"JUST JOE TEAM USA Live Now 
@HouseBeatsRadio Saturday 😎
6 - 8 PM UK / 1 - 3 PM - USA - EST 
Experience House Music ❤️🎶
Stay On Lockdown With Us
Get in the Chatbox 😃
https://t.co/xmjiuZAHIE
#hbrs #housebeatsradiostation #dance #housemusic https://t.co/ONmS1OmVDe"
7836,I don’t think I would ever leave my room😂 https://t.co/yK5HhdFe1l
7837,"Kentucky to record churchgoers' license plates amid coronavirus..
Kentucky State Police will record the license plates of residents who attend church on Easter — and report them to local health departments for quarantine, Gov. Andy Beshear said Friday🤬 https://t.co/qrlronEhlM"
7838,apologizes?? hell nah fuck that
7839,Where the coronavirus originated is becoming more and more political. At least three universities in China are requiring all research on the source of the virus be vetted by higher ups who decide whether the research is 'suitable for publication.' https://t.co/XKKWUDiUo5
7840,"Sanctions against Iran, Cuba,  Venezuela, etc during a pandemic mean that the US is run by 535 complicit war criminals and a psychopath. History shall not forget! We now see how nazi Germany happened. 
#coronavirus @DNC @SenateDems  @TheDemCoalition"
7841,"⚠️UP TO 4 METERS: Study found virus-laden aerosols were mainly concentrated near and downstream from patients up to *4 meters* - though smaller quantities were found upstream, up to 8 feet. ➡️ Much higher than 6 feet (2m) distance commonly touted. #COVID19 https://t.co/iAvxKKyKuo"
7842,today i finally got to hug my mom😭she beat covid19
7843,My hairdresser is honestly amazing she listed where all the places you can find Afro Haircare products while in Quarantine/Lockdown and I thought to share 💜 https://t.co/VakodkUvov
7844,"Trump is and has always been an actor, playing a role for ratings and adulation. Now his selfishness and incompetence are getting people killed and the GOP that could have removed him are worried about the politics. https://t.co/UiIiT2V0GP"
7845,"@YourePerfidy @PeoplesMomentum SARS wasn't cured by a vaccine. Obviously didn't go to your school, went to a school where you learned restricting the spread of a virus was best way to reduce infection and gave you more chance to get it under control. Lockdown isn't a cure its reducing spread."
7846,"Thank you Barb McQuade et al for setting him straight

https://t.co/mrVR2CCqnD"
7847,I Dare U to ask @PMOIndia to provide Big room to each #madarsa &amp; ask @mygovindia to provide Shelters to those Homeless Kids?U are blot on https://t.co/SKw8qaF8Qo in a small room do U Expct #SocialDistancing ? #rahulkanwal visit #Dharavi to Undrstnd it.Stop Spreading #Islamophobia
7848,My new fav video of lockdown 😂😂 https://t.co/m0G33AN1wC
7849,"My family is suspected to have corona infection so they are kept in quarantine at a ashray gray in Khurja, Uttar Pradesh near Ambedkar Park Madar Darwaja.
The condition of this quarantine center is very pathetic. I have two daughters who are not getting proper food and care."
7850,"Health Ministry rejected a statement by the MEA, which quoted Indian Council of Medical Research (ICMR) to say that India would have had 8.2 Lakh COVID-19 cases by April 15 if not for the 21-day nationwide lockdown, saying there's no such ICMR study.

https://t.co/bNL38lTAiK"
7851,"Sen Chinese Spy @SenFeinstein 🇨🇳 suggests billions more cash pallets for Iran, but with “IMF Oversight” after President @realDonaldTrump offer of medical support was turned down🤔🤡🐍

Because we know from experience “International” oversight of anything is so effective 🤷🏻‍♂️

IAEA? https://t.co/x03x5mIKtY https://t.co/Eel7XKrKV6"
7852,Third frame.
7853,"JUST POSTED:As the death toll continues to rise in the US, The NYT takes a deep look at the weeks of inaction by President Trump despite growing alarm by some of his top health &amp; WH advisers w @SangerNYT @shearm @maggieNYT @MarkMazzettiNYT  @julianbarnes 
https://t.co/Wul1et0hlL"
7854,"Another police-state tyrant masquerading as a Governor. How did Kentucky elect this zero?
👇🏻👇🏻👇🏻
Kentucky to record churchgoers' license plates amid coronavirus https://t.co/bA2QSBuGC1"
7855,"@bee_hsu @zlj517 Novel coronavirus has been very well done in China and has been well controlled. For the sake of humanitarianism, China has provided help to some countries that are weak and lack resources."
7856,Look at the replies to this 😷 The same lot who will be ready to clap for the nurses every week 🥴
7857,"The death total in Italy for coronavirus is more than 5 times higher per capita than that of the United States. Please please please remember that when reading the news.  
https://t.co/OdgJF874Ge"
7858,#freddieisourqueen Great stuff. Let’s all stay home forever. #COVID19 https://t.co/gngVMFJ3Ke
7859,Governor Andrew Cuomo announced on Saturday that the hospitalization rate for coronavirus patients in New York State is decreasing. https://t.co/qIXiFXDaF4
7860,"The Ayatollah leads chants of “death to America.” He pledges to destroy America, which he calls “the Great Satan.” And Senate Dems want to send him millions??? At the EXACT SAME TIME, Senate Dems are blocking desperately need relief to small businesses in America. 😱 #Priorities"
7861,Man... Corona gotta go bruh
7862,"BREAKING: Another hellish spike in UK #coronavirus deaths - 917 more recorded in past 24hrs, taking total to just under 10,000. 
New victims include an 11yr-old. 
How many more are dying in their homes, or in care homes? 
UK remains on track for worst death toll in Europe. WHY?"
7863,"Here’s how the BJP IT cell now controls the Govt of India. 

Y’day @amitmalviya posted fake news citing a NON-EXISTENT ICMR report claiming that Covid-19 cases would’ve crossed 8 lac without the lockdown. 

Today, the Health Ministry backtracks &amp; officially quotes that number. https://t.co/4kG4t34rFH"
7864,"Our goshaalas are facing difficultly during the lockdown in arranging fodder for animals. 

I visited Prani Daya Sangha Goshala in Koramangala today and made arrangements for fodder.

This dedicated team is taking care of 1100 cows.

Request you to help your nearest goshaala. https://t.co/jS1BqCQ5S2"
7865,Single Source-Under Special ?😳
7866,"Now @patel4witham missing the point about #PPE Not answering the question. A ""clear plan"" is not the issue, adequacy of supply on time is essential and it (PPE) is not getting to everyone who needs it.

""I'm sorry if.."" is *no apology*😡 

Disgraceful 

#COVID19 

11 April 2020"
7867,"@narendramodi @sambitswaraj @rsprasad @sudhirchaudhary  check this bechari abla naari.
This is what is promoted by  @NCWIndia @sharmarekha during this lockdown #COVID19Pandemic #FakeCases #ToxicFeminism #LegalExtortion.

#FeminismIsCoronaVirus

@vaastavngo @cskkanu @deepakwagh85 https://t.co/6E7ngX0nv6"
7868,My hairdresser is honestly amazing she listed where all the places you can find Afro Haircare products while in Quarantine/Lockdown and I thought to share 💜 https://t.co/VakodkUvov
7869,Wow this shit look fucking krazy smh
7870,"Italians in lockdown all over Italy are keeping each other company by singing, dancing and playing music from the balconies. A thread to celebrate the resilience of ordinary people. This is Salerno: https://t.co/3aOchqdEpn"
7871,"Dear @MattHancock 

I’m confused. You stated 19 NHS staff had died from coronavirus. Now there are reports that 28 NHS workers have died. 

Please could you clarify. We are talking about deaths this time, not hospitals being built. The truth matters. 

#COVIDー19"
7872,"Mayor @JoeCurtatone calls for face coverings to be worn in all public areas. Vitally important to help contain spread of #COVID19. 

Read here for full details: https://t.co/BIHfxG4guU https://t.co/mIPjo9zKgP"
7873,@Rectitude20 Hm how would they know you are immune ??! Can someone become  #immune for #COVID19 and if yes how would they know for how long? Let's continue first the study of what we are dealing with!
7874,"Telangana CM KCR has extended the lockdown in Telangana till 30th April.
He is also consodering closing down the Maharashtra Border completely. Thats the risk Maharashtra is posing to it's neighboring states.."
7875,"Rep. Mike McCaul, the top Republican on the House Foreign Affairs Committee, called the World Health Organization and the Chinese Communist Party “co-conspirators” Rep. McCaul calls China, WHO 'co-conspirators' in coronavirus 'cover-up' | Fox News https://t.co/6nAYDjQe5Q"
7876,Here’s a timeline of how the new coronavirus became a global pandemic #WSJWhatsNow https://t.co/AsHxcebcNu
7877,Covid19 Update https://t.co/6KaNgZvWym
7878,I keep coming back to this.
7879,"The new COVIDConnect registry will create a community for Marylanders who have recovered from #COVID19 and provide opportunities for these individuals to learn about studies that may contribute to the treatment of COVID-19.

Become part of the registry at: https://t.co/35CiA96xXT https://t.co/5t8Pz4aqsx"
7880,"“If people saw this, they would stay home.” 

Doctors invited @NickKristof inside two hard-hit New York hospitals to observe first-hand the fight against the coronavirus. https://t.co/bVKPkRxoK3 https://t.co/pL7NGz01Og"
7881,THREAD 1/4: slides from today’s #coronavirus press conference – transport use change https://t.co/KjWUcfuhTj
7882,literally hope this bitch fucking [redacted] [redacted] corona [redacted] https://t.co/wiVk95GVH7
7883,this baby was shot 20 times in the head by a grown ass man because he wanted her girlfriend who rejected him. THEY ARE 17 YEAR OLD KIDS. HE WAS JEALOUS OF A 17 YEAR OLD LESBIAN CHILD. shit is bananas.
7884,What is the motive behind wiping off ALL THE debt for NHS trusts. I wonder.
7885,"""To give you an idea of how bad it is, at this hospital more than 75% of the patients now are #COVID19."" 

Sky News' @alexrossiSKY witnesses the battles inside an intensive care unit treating #coronavirus patients in Barcelona. 

More on this story here: https://t.co/SdsslidUbS https://t.co/JjPqpFsusU"
7886,"Absolutely heartbreaking speaking to Becky's sister - who is unable to be by her side 

https://t.co/1Gtei7prF4"
7887,"@SenTedCruz @dallasnews @toddgillman THE   MILITARY   TIMES:  “CONFUSION   OVER… ‘NATIONAL  GUARD   DECISION’- WORRIED ‘ THEY  WILL NOT GET HOUSING ALLOWANCE’ .”
https://t.co/pkD8YcnaGG"
7888,@Or_sunaao he is a Corona patient😭
7889,"Do you need a way to make money at home in this time of lockdown? 
If yes, I have the right option for you! 
Click on the link below to know more:

https://t.co/TCCrIRwlfT

#lockdown #onlinebusiness #makemoneyathome
#covoid19 
#makemoneyonline
#LockdownHouseParty"
7890,"Big thanks to Alison Girvan today for delivering all our 61 completed 3D printed face shields to Ashgrove, Enable Scotland, Ardnahein, Struan Lodge, Ardenlee, Key Community &amp; Carr Gomm. Lots more needed out there and we'll keep printing @argyllandbute #covid19 https://t.co/Jvc3uMVGwu"
7891,"There's a trap that health and national security officials know too well.

Prepare too early and you’re called Chicken Little. Act too late — and millions may die.

https://t.co/Xt8roO9mYX"
7892,"My heart breaks for the most vulnerable.  Those with hate-filled hearts harbor disdain for the very people who are sustaining us during a pandemic. 

#OneVoice1

The farmworkers putting food on America's tables are facing their own coronavirus crisis
https://t.co/XKAt1pj0De"
7893,Lovely. Chinese Communist Party going full out racist on African-origin people. While trying to tell African partners that China is the #COVID19 saviour. #cdnfp #cdnpoli https://t.co/CirNN4G7SD
7894,"2. Next, I’d like to speak with Chen Qiushi and Fang Bin - two video bloggers that tried to bring the world a glimpse of Wuhan unfiltered by your Communist regime.

Could you un-disappear them so we could speak?

https://t.co/0ndiKKjQYZ"
7895,"NEW from NYT - 

""He Could Have Seen What Was Coming: Behind Trump’s Failure on the Virus"" 

https://t.co/pL9ZE1cod5"
7896,BREAKING: American deaths from the coronavirus have passed Italy’s https://t.co/PGkKnCbXYb
7897,"The U.S. coronavirus death toll briefly overtook Italy's for the highest in the world, according to Johns Hopkins University. It likely will be higher again soon, because America's recent daily rise in deaths has been much higher than Italy's.

https://t.co/bnijrNLYXk"
7898,Do you support extension of #lockdown in India ?
7899,"Rihanna or Nicki minaj who y'all spending lockdown with?
Like for Rihanna Rt for Nicki #LockdownExtended https://t.co/KRmmnaYMU4"
7900,"@amvetsupport Cuomo has his faults, but he has risen to the challenge posed by the coronavirus epidemic. In sharp contrast, Trump has chosen the low road because it would never occur to do otherwise."
7901,"Now do our lying, unethical, incompetent Prime Minister. We'll wait. @globalnews"
7902,@EmJobz @cihu_yaffa @Rone_Njie @MedBron23 @mustic21herrera @HumbleViewer100 Remember when I used to clap for you for giving great Corona advice?
7903,"Patient Travel History of #Covid19 

Case no: 49 https://t.co/Mc9peySXpi"
7904,"Coronavirus lockdown results in 30 percent air pollution drop in northeastern US, NASA says https://t.co/STASMCYfGw"
7905,"Washington (Kirkland) nursing home: No hydroxychloroquine, 35 deaths out of 120 residents

Texas nursing home: Treatment WITH hydroxychloroquine, 1 death out of 135 residents

#COVIDー19 #coronavirus 

https://t.co/l6i4dVrC2z"
7906,"Pelosi is the most contemptible and diabolical speaker in American history; the regimes in China, Russia, and Iran love her.
https://t.co/3VeD4KY5rY"
7907,So proud of all our staff @IOHClontarf who are passionate about getting patients back on their feet. Post-acute COVID rehabilitation #COVID19 #StayHome @HSELive @roinnslainte https://t.co/7xND5LUc2m
7908,"Our postal service is on the verge of collapse. I’m calling on Congress to act swiftly to shore up USPS so that everyone can continue to receive essential medicines and supplies, and as many Americans as possible can vote from home. #SaveThePostOffice https://t.co/w844TL5ZWc"
7909,Like or RT if you will NOT be taking a Coronavirus vaccine.
7910,"Pakistan innovates in the time of COVID19. With daily wagers out of jobs, our govt is employing a number of them  as part of the massive 10 Billion Tree Campaign - impacting lives and the planet positively at the same time. Every initiative counts. https://t.co/3ajFP7lFNT"
7911,Most are spies and should be deported
7912,Can’t wait for this lockdown to get extended cause some man can’t go a few weeks without a shag🤪🤪
7913,"28 frontline NHS staff have died of coronavirus.

Thousands have reported inadequate PPE - including some of the deceased.

But can @patel4witham bring herself to apologise tonight for the PPE debacle?

No, it seems she can’t.

Breathtaking. https://t.co/bxIuFpGhg5"
7914,"My faith has no quarrel with science. The church is not the building - the church is the people. Let every home be a sanctuary and let every soul be safe. 

The fact of the matter is that faith leaders ought to be leading the way. #AMJoy #Covid19 https://t.co/mYZGoVOiTy"
7915,"Several members of an Illinois Pentecostal church are either at the hospital or in home quarantine after at least 43 congregants fell ill following a revival service two Sundays ago, and at least 10 of them have tested positive for the new #coronavirus. https://t.co/P5ZA9JV0Qi"
7916,why are people praising the governor of a state that has more cases of coronavirus than any country in the world
7917,@not_sameera Lockdown ke baad vapis install?
7918,"These are unprecedented times &amp; possibly once in a life time challenge for us

To contain/tackle this pandemic effectively in Telangana, we don’t really have a choice but to continue #Lockdown till April 30

We seek your continued cooperation &amp; support 🙏

#TelanganaFightsCorona"
7919,if my friends are late to the first motive after lockdown
7920,@ntvkenya @zephaniahmitey1 @Nuru_AbdulAziz But how. The country is not on lockdown. Curfew is during night time. Not even three weeks have passed. Some of these people must be one investigated.
7921,"President Trump: You need to get a handle on testing. NOW.

We fought for free coronavirus testing. And we’re continuing to fight to ensure that Americans are getting tested so we can beat this pandemic and help those affected."
7922,"Pakistan innovates in the time of COVID19. With daily wagers out of jobs, our govt is employing a number of them  as part of the massive 10 Billion Tree Campaign - impacting lives and the planet positively at the same time. Every initiative counts. https://t.co/3ajFP7lFNT"
7923,"I have 3 questions for journalists to ask at today’s Govt press briefing: 
1) What’s the real total of UK #coronavirus deaths incl all deaths at home &amp; care homes?
2) Why’s our death rate heading to be the worst in Europe? 
3) Why are our airports still open &amp; doing no checks?"
7924,65 years of togetherness ❤❤
7925,"McRobbie outlines the important steps the university has taken to ensure the safety of students, faculty and staff. https://t.co/yCyBs3qvC6"
7926,No one should be forced to choose between their right to vote and their right to stay healthy like the debacle in Wisconsin this week. https://t.co/fbDCbOb9qN
7927,"I suppose one could go and organize a protest here in DC or in the states where the population is also being suppressed but exercising your First Amendment, God-given rights could get you arrested, too. #Coronavirus crisis is over -- we now have a constitutional crisis."
7928,My job ain’t gone shut down til the coronavirus take physical form and come in here and choke us all out lmao
7929,"HQ: ""single source"" has badly backfired. Replace it with something tough for common communals to use in daily lingo

Durbaris: How's ""under special operations""?"
7930,Always like bit of medieval belief. Next up #COVIDー19 caused by miasma and humours out of kilter.
7931,"Greek chief medical advisor, Sotirios Tsiodras, announces three #COVID19 deaths and sixth consecutive fall in intubated ICU patients. “This isn’t the time to congratulate ourselves, complain how hard this is, or focus on what others are doing wrong, but on what we can do better.”"
7932,"@Surgeon_General @WhiteHouse Blame it on the victims, those people you give lip service to only. In effect, enact eugenics by #COVID19 which @POTUS @VP @HHSGov @SecAzar policies &amp; practices are determined to enforce. No soap, no running water, no distancing, no housing, no funding, no testing. #deathbytrump"
7933,"NEW

London hospital trust warns staff it could run out of disposable gowns by Sunday   

Understand note was sent yesterday 

#coronavirus #ppe https://t.co/9BE0o8lCtt"
7934,"Trichy: Coronavirus positive Tablighi Jamaat members hurl their masks towards healthcare workers inside hospital

https://t.co/u7WDt2yfU3"
7935,"#IllegalAliens Arrested for Crimes Against Women, Children Seek Release😡Umm...yeah, how about we send these monsters back to where they came from and make sure they are NOT allowed to return!! #SaturdayMotivation #coronavirus ❤️🇺🇸#VoteRedToSaveAmerica ❤️🇺🇸https://t.co/H7Xj7WIXnu"
7936,"U.S. became the country with the #highest #death toll from #COVID19 worldwide on Saturday, surpassing Italy, according to Johns Hopkins University. https://t.co/FypPo7yDKA"
7937,@BodakBrown $kaylamccalebb #CashAppWisdom #COVID19
7938,"Heartbreaking photos... In biggest turnout yet, 10,000 hit hard by economic effects of coronavirus seek San Antonio Food Bank help - San Antonio Express-News https://t.co/sBYMkfcAl1"
7939,"Not enough honestly thoughts go out to anyone stuck in an abusive household whether it be domestic abuse, physical abuse mental abuse etc. Things like this go under the radar whilst dickheads go for big meet-ups with mates that shouldn’t be the case at all x"
7940,"Today the US passed Italy in the number of deaths caused by #COVIDー19, and leads the world in such deaths. The failure of @realDonaldTrump to take this virus seriously at the early stages when it mattered most has resulted in numerous preventable deaths.

#SaturdayMorning Facts"
7941,More than 65% of the total #COVID19 positive cases in New Delhi are from the #TablighiJamaat members who attended the Nizamuddin Markaz.
7942,#TerminateFascistBettiahDM this is letter of DM in which it is directly written that corona is carried by Muslims ... Shame on u ... Fascist DM @NitishKumar should take action https://t.co/9DfJn46wmn
7943,"Facing Corona: 
(1) US gov't blames China, Dems, 
(2) bank CEOs blame gov't lack of plans, 
(3) Dems blame GOP, Trump. 
None blames capitalist system. 

How convenient for the system!
#HowCapitalismWorks

https://t.co/Yozf0RsJwz"
7944,"I realize a lot of twitter has a strange version of Stockholm syndrome where you seem to be cheering on the virus and celebrating indefinite lockdown, but for those with enough intellectual curiosity, here’s some doctors showing why we should lift it now  https://t.co/N3EHwdeEf8"
7945,"These are unprecedented times &amp; possibly once in a life time challenge for us

To contain/tackle this pandemic effectively in Telangana, we don’t really have a choice but to continue #Lockdown till April 30

We seek your continued cooperation &amp; support 🙏

#TelanganaFightsCorona"
7946,"BREAKING: The U.S. has overtaken Italy for the highest death toll in the world from the coronavirus, Johns Hopkins University says via @AP"
7947,"@CMOMaharashtra Thank you Sir for reiterating this .party politics must stop . We have full faith in you .. Be firm, be strict the way your approach has been for lockdown . Salute ."
7948,"Kentucky to record churchgoers' license plates amid coronavirus..
Kentucky State Police will record the license plates of residents who attend church on Easter — and report them to local health departments for quarantine, Gov. Andy Beshear said Friday🤬 https://t.co/qrlronEhlM"
7949,"@Retrievals1 The Georgia governor is an idiot. 
https://t.co/4LjE76iVDL"
7950,"Another 917 coronavirus deaths in hospital have sadly been announced, taking the UK death toll close to 10,000.

We locked down on 23 March, one of the last countries in Europe to do so.

Our lockdown is *still* less comprehensive than most.

Those were Boris Johnson's choices."
7951,"Do you think after every one of trump’s mini rally disguised as Coronavirus Task Force daily briefing, in one moment of clarity, @VP stops and thinks to himself: “Dear god, what have I become?!”?"
7952,"Final workout video (for twitter at least) and it’s squats, enjoy fellow pervs. Remember to keep active even indoors at the time, daily exercise can keep the blood pumping and can help replace going to the gym while in lockdown. Stay active and obviously horny. #singletworkouts https://t.co/ZqzcRT0D3u"
7953,"First Muslim woman elected to PA State Representatives, Movita Johnson-Harrell, was released from JAIL due to overcrowding and Coronavirus! However, she was sentenced to only 3 months in jail for stealing $500K from her charity!

Retweet if you’re disgusted too

👉 @BlondieVex https://t.co/gt1VSec38x"
7954,"Are those muslims? no they are almighty hindus, they can't get affected from Corona, no chance whatsoever. They light candles every night to scare all the diseases i guess🤔"
7955,"Bill Maher on Chinese coronavirus: ""So when someone says, 'what if people hear Chinese virus and blame China?' The answer is we should blame China. We can't afford the luxury anymore of non-judginess towards a country w/habits that kill millions of people""
https://t.co/UYz15zRKAs"
7956,"Remember when Corbyn was asking why we weren’t in lockdown like almost every other country in Europe?
The press lampooned him and told people to stop questioning the govt.

The truth is we’ve had an effective opposition. We just haven’t had an effective media."
7957,"Story of the Indian States.
Kerala got its first case in January from Wuhan, then a cluster from Italy, but has managed to control local transmission and moved down to 10th place. #coronavirus #COVID19 @amitabhk87 https://t.co/FvcNlpsdoY"
7958,@PMOIndia @MamataOfficial - I have complained abt Industrial &amp; Commercial #Chimney of Princeton Club above our Flat for 16 months but Govt did  nothing we suffer #smoke #pollution #health suffer but due to unfortunate lockdown #Chimney shut we get peace &amp; fresh #Air help stop
7959,"@Bomecher Wuhan belongs to China!!!! And Covid19 birthplace is not Wuhan!!!! Please read more news, don't listen to rumors"
7960,Coronavirus: US overtakes Italy as country with most deaths https://t.co/WbeAOtj88N
7961,"What is the #TablighiJamaat’s agenda in India and across the globe? Host @TarekFatah puts the spotlight on the Islamic group that spread #coronavirus all over #India   

#IndiaFightsCoronavirus #CoronaJihaad #Covid_19india 

Full Video: https://t.co/abknEJazZ5 https://t.co/22jC9NNGPQ"
7962,"@SheronWilkie https://t.co/XN8f3hZWfg
Come on guys. Even Brexiters agree. We need to stop. Extend transition. Think again.
#COVID19 has changed the world.
Who knows what it will look like in the future?
Please sign and share https://t.co/9XuouhqHnx"
7963,"On Jan. 30, Azar spoke w POTUS, who was on AF1, by phone. Azar warned of a pandemic and wanted to criticize China. POTUS told him to stop panicking, said China had enough to deal with w/o the public critique. The China flight pull down came the next day https://t.co/4pgKT9vg2h"
7964,"Hilarious but it's true
#DwpCrimes
#DwpDeaths 
#coronavirus
#ToryBritain
#Covid_19
#StayHome"
7965,"A week has passed since Loten Nishad was murdered over a comment blaming Tablighi Jamaat for Corona. His brother Birju tells me heavy security still deployed in area

“We are safe only so long as there is police in village,” he says
https://t.co/bW3tp60Seo"
7966,"Great @milbank piece on coronavirus. S Korea, 4 deaths per million; Singapore, 1 death per million; Taiwan, .2 deaths per million. U.S.? 39 per million &amp; climbing. instead of spending $4.5B a year on pandemic preparation, we're going to spend $4T bailing ourselves out. #AMJoy https://t.co/z5GlcrKt3O"
7967,"I’m Korean who living in SaudiArabia.
These days i really surprised how the pandemic situation is under the control in Saudi. This video is talking about Riyadh, SaudiArabia markets, during coronavirus pandemic.
#StayHome 

https://t.co/xkSTsSunWY https://t.co/ljHczPq4gv"
7968,"The next pandemic is already coming, unless humans change how we interact with wildlife, scientists say

This is a really important story by ⁦@karinbrulliard⁩  https://t.co/GbWj6SCJm8"
7969,"We can choose a future with clean air and water. The pictures are striking, and the health benefits are clear. We must demand that the post-COVID-19 world prioritizes #CleanAir, #CleanWater, and #PublicHealth. https://t.co/m6TymfE0a5"
7970,"Yes, there has been a big surge in grocery store spending.

No, it's not enough to offset the massive drops in spending on travel, restaurants, entertainment, personal care, etc. 

US consumer spending tanked in March. See chart below.
https://t.co/i0vza9zJp4 https://t.co/EE1u7saj0b"
7971,"Trump says he faces the 'biggest decision I've ever made' @ reopening 

Here's the thing: It's not his decision

The other thing: if he says 'reopen' a LOT of people are going to listen, &amp; we'll see death #s skyrocket again 

#StayHome #SaturdayMorning https://t.co/n92A2epFFO"
7972,"Chinese chain restaurant Xibei on Sat apologized and lowered prices back to pre-pandemic levels following #Haidilao. Xibei said price hikes are not suitable at the moment, asking for support from customers as it is in a ""quite difficult period"". #COVID19  ... https://t.co/smvc8w6ePU"
7973,#coronavirus  This was taken at Milton Keynes beach this afternoon. What's wrong with these #COVIDIOTS !!! We'll never beat the #UKlockdown at this rate. https://t.co/WYqCkyqDrT
7974,"""Leave as soon as possible. Who knows if there will be other restrictions tomorrow.""

Tens of thousands of people are rushing to leave #Wuhan after authorities lifted a 2-month lockdown. But residents in other regions are fearing #CCPVirus carriers will come from Wuhan. https://t.co/caVtQy4Jhj"
7975,"The Globalists agenda for the implantation of Communism and the New World Order.

We are witnessing the attempt by @georgesoros, @BillGates, @JeffBezos, @SpeakerPelosi and others to impose tyranny on Americans.

The #coronavirus can be cured our freedoms, once lost, not so much! https://t.co/To8dRhevQd"
7976,@tellychakkar @sidharth_shukla @TheRashamiDesai @ishehnaaz_gill Lockdown effect he kya? Kya bakwas news chap rahe ho😡😡😡
7977,Maharashtra govt has not allowed any vendor to sell liquor online or deliver it home. Such news on social media are fake: State excise department. #Lockdown
7978,Apprised the PM about measures taken by the state government to give relief to the needy and vulnerable sections during the crisis. It is very important for the states to get sufficient help from the Centre to face a disaster like corona.
7979,"Iranian community in Nordic countries running an online #Live conference 
Iran, #Coronavirus crisis 
Regime's crimes against humanity 
Join us and share 
#COVID19 #Iran
https://t.co/n9KHjrCfdw"
7980,@tim_cook think the new #AppleWatch should have the faculty to measure body temperature. Would be useful in this current epidemic #coronavirus #Apple
7981,Ross Kemp is not an essential service.
7982,Lads Ngl the lockdown is re-awakening my inner emo kid and I’m honestly not even mad 👌 #COVID19 #Covid_19ireland  #coronavirus #emo
7983,"Another great selection of health-related articles from some talented bloggers. Please head over to @AChVoice to read more👇

#ChronicIllnessBloggers #chronicIllness #Health"
7984,@riggodoug easing into the Easter lockdown with a slammin belvedere martini. #belvedere #vodka #noilyprat #martini #friyay #cocktails #easter #bankholiday #quarantini #lockdown #stockbridge #edinburgh #drinklocal https://t.co/h6lg78jwmw
